duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,num_voted_users,actor_3_name,num_user_for_reviews,content_rating,actor_2_facebook_likes,movie_facebook_likes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,imdb_score
104.0,53.0,652.0,1810,22000.0,33422556.0,1411,99236,458,321.0,7,11000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[6, 8)"
98.0,406.0,406.0,1782,860.0,32774834.0,798,136048,3071,700.0,9,523.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
92.0,34.0,322.0,1453,383.0,34334256.0,632,35131,2816,255.0,9,333.0,16000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
123.0,36.0,631.0,1023,10000.0,32051917.0,1832,42315,1169,140.0,9,1000.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[6, 8)"
88.0,92.0,636.0,2407,31000.0,32014289.0,1145,50337,2248,177.0,7,881.0,13000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[2, 4)"
158.0,32.0,417.0,1554,16000.0,25043962.0,328,9352,2537,106.0,7,756.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"[6, 8)"
128.0,835.0,755.0,669,11000.0,31838002.0,730,136673,1940,281.0,9,896.0,10000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
107.0,58.0,47.0,1118,141.0,36874745.0,1394,12276,2057,117.0,7,76.0,21000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[6, 8)"
91.0,17.0,78.0,2241,534.0,30079316.0,697,75920,1017,474.0,9,385.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
90.0,12.0,587.0,2531,786.0,35033759.0,1374,55008,2422,93.0,9,651.0,21000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
115.0,39.0,254.0,2222,13000.0,29753944.0,163,90677,1417,389.0,9,481.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[6, 8)"
101.0,29.0,429.0,2009,812.0,29062561.0,1597,23424,2854,119.0,7,533.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
113.0,108.0,22.0,1208,1000.0,31146570.0,1754,55441,2666,165.0,9,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
113.0,350.0,619.0,1585,1000.0,27277055.0,467,143137,1905,602.0,9,960.0,10000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"[6, 8)"
87.0,2.0,270.0,1133,741.0,26876529.0,879,26624,1999,189.0,7,297.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"[2, 4)"
101.0,154.0,497.0,263,1000.0,53146000.0,837,9845,2471,77.0,9,816.0,613,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
111.0,79.0,287.0,2294,26000.0,30028592.0,758,152247,686,189.0,9,811.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"[6, 8)"
108.0,1000.0,1000.0,1497,14000.0,34126138.0,947,666937,3042,1514.0,9,4000.0,52000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"[8, 10)"
105.0,99.0,518.0,1113,2000.0,25677801.0,740,41273,563,136.0,6,938.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4, 6)"
109.0,453.0,2000.0,462,18000.0,26415649.0,962,94892,2330,189.0,9,11000.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
109.0,1000.0,24.0,2530,177.0,26003149.0,1242,185587,1383,401.0,9,55.0,49000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[6, 8)"
99.0,26.0,650.0,1533,720.0,25584685.0,959,15877,2950,102.0,6,669.0,590,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"[4, 6)"
98.0,35.0,16.0,565,125.0,29975979.0,763,105797,2988,281.0,9,37.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"[6, 8)"
104.0,14.0,756.0,1486,2000.0,31584722.0,1255,101730,1076,131.0,9,934.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
109.0,15.0,350.0,1649,3000.0,23179303.0,1048,32951,375,44.0,6,775.0,6000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4, 6)"
75.0,19.0,806.0,882,1000.0,23078294.0,10,25870,2733,281.0,7,934.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
119.0,23.0,748.0,2579,25000.0,21413105.0,25,15230,275,97.0,7,19000.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"[6, 8)"
90.0,0.0,518.0,1531,681.0,25077977.0,990,10986,563,84.0,6,611.0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4, 6)"
97.0,212.0,637.0,1513,960.0,23292105.0,1032,39541,3013,334.0,7,917.0,3000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
103.0,31.0,733.0,2627,12000.0,26870825.0,773,22604,1558,124.0,7,804.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[6, 8)"
89.0,0.0,470.0,1563,87000.0,20916309.0,824,5332,1297,37.0,6,570.0,431,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
106.0,835.0,458.0,2676,1000.0,21200000.0,1016,34774,1198,162.0,9,967.0,1000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
96.0,24.0,374.0,1686,646.0,28876924.0,1555,4303,933,35.0,7,441.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"[6, 8)"
115.0,0.0,107.0,1105,10000.0,20207003.0,1798,50198,3023,202.0,9,311.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[6, 8)"
104.0,0.0,877.0,409,2000.0,20241395.0,1625,42664,2112,403.0,9,1000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
108.0,13000.0,285.0,2633,606.0,32000000.0,747,422432,1538,1040.0,9,332.0,18000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"[8, 10)"
112.0,41.0,490.0,2493,1000.0,19151864.0,369,36983,2602,100.0,9,500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4, 6)"
104.0,19.0,942.0,359,15000.0,23393765.0,36,31323,2566,76.0,7,989.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
113.0,0.0,949.0,2729,995.0,18882880.0,656,20539,1349,125.0,9,975.0,681,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
98.0,15.0,281.0,14,691.0,8500000.0,1125,2061,314,34.0,6,374.0,501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
121.0,503.0,83.0,1306,2000.0,25043962.0,1183,33597,1863,185.0,7,92.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
114.0,160.0,271.0,1119,1000.0,18252684.0,1346,18366,679,219.0,6,367.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
124.0,57.0,905.0,703,11000.0,19661987.0,12,83786,1568,231.0,9,3000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
148.0,0.0,826.0,2696,17000.0,18352454.0,1010,426359,1150,760.0,9,882.0,76000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[8, 10)"
108.0,480.0,579.0,2321,970.0,17803796.0,886,26100,1265,97.0,7,931.0,484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
95.0,83.0,206.0,655,991.0,17529157.0,1435,49888,2038,220.0,9,494.0,25000,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"[4, 6)"
108.0,0.0,844.0,2299,16000.0,25753840.0,1423,219091,514,592.0,9,4000.0,12000,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
68.0,0.0,253.0,320,304.0,18081626.0,948,4180,1535,32.0,1,286.0,264,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"[6, 8)"
103.0,0.0,801.0,1023,21000.0,17518220.0,1485,9105,2894,76.0,7,1000.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
99.0,0.0,59.0,451,264.0,17104669.0,1623,99353,2494,354.0,9,62.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
88.0,0.0,939.0,80,3000.0,16988996.0,635,3875,2885,75.0,1,968.0,422,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"[4, 6)"
128.0,395.0,161.0,2374,283.0,15797907.0,1285,68119,1771,230.0,7,206.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
124.0,0.0,430.0,757,6000.0,16248701.0,1293,189683,698,559.0,9,979.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
84.0,2.0,472.0,2577,787.0,15712072.0,332,13210,1725,138.0,7,555.0,269,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
101.0,13.0,499.0,1618,651.0,15408822.0,1721,14147,1304,92.0,7,555.0,401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4, 6)"
98.0,143.0,153.0,2215,302.0,15464026.0,83,23076,3220,158.0,7,216.0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4, 6)"
105.0,909.0,173.0,1842,1000.0,14359793.0,1510,35137,288,188.0,9,909.0,10000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[6, 8)"
225.0,126.0,202.0,407,940.0,8000000.0,1160,6484,1621,100.0,1,208.0,1000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
111.0,53.0,233.0,1834,8000.0,25043962.0,920,20186,1505,81.0,7,963.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[6, 8)"
88.0,82.0,329.0,2588,869.0,14174654.0,244,74945,1233,359.0,7,624.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 2)"
88.0,190.0,163.0,889,137000.0,15988876.0,79,26236,1926,110.0,7,459.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
94.0,36.0,507.0,2080,13000.0,13801755.0,163,23928,1501,100.0,6,828.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
117.0,20.0,783.0,188,11000.0,13987482.0,291,58957,874,91.0,9,904.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
95.0,4.0,80.0,2656,788.0,14291570.0,901,82082,1281,236.0,7,447.0,10000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"[6, 8)"
99.0,272.0,62.0,192,1000.0,12181484.0,73,26390,2727,176.0,7,87.0,713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
96.0,83.0,926.0,514,26000.0,13630226.0,758,112516,731,223.0,9,968.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"[6, 8)"
98.0,11000.0,967.0,443,1000.0,13383737.0,817,29385,820,86.0,9,979.0,979,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
123.0,6.0,85.0,2537,541.0,13391174.0,724,5796,2322,177.0,6,249.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
101.0,176.0,83.0,2616,3000.0,12987647.0,199,24019,1199,199.0,9,268.0,983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,"[6, 8)"
102.0,563.0,385.0,1026,12000.0,12469811.0,1316,69172,2184,316.0,9,442.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
94.0,394.0,565.0,2683,922.0,12398628.0,561,21542,1581,88.0,9,855.0,977,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[6, 8)"
102.0,192.0,31.0,676,346.0,13214030.0,3,60516,1596,147.0,7,41.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
108.0,212.0,347.0,203,969.0,12232937.0,1700,22823,2305,113.0,7,794.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
116.0,198.0,884.0,742,17000.0,12134420.0,287,92237,1792,366.0,9,1000.0,25000,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,"[6, 8)"
93.0,18.0,181.0,737,400.0,11784000.0,1796,6701,844,26.0,6,220.0,444,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
102.0,1000.0,270.0,1811,734.0,11169531.0,1425,79855,2132,235.0,7,563.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
103.0,350.0,99.0,489,5000.0,11034436.0,177,13505,2762,180.0,9,378.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"[6, 8)"
115.0,214.0,968.0,1979,14000.0,12626905.0,947,32567,599,106.0,9,12000.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
96.0,11000.0,223.0,1657,11000.0,10569071.0,1839,35586,1634,131.0,9,474.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
98.0,4.0,677.0,1985,2000.0,10544143.0,1185,16372,756,121.0,7,1000.0,311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
101.0,53.0,580.0,1996,14000.0,13650738.0,191,61360,2568,129.0,9,1000.0,25000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
106.0,277.0,383.0,664,22000.0,10555348.0,1484,17349,1332,42.0,7,2000.0,855,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
101.0,11000.0,2.0,901,1000.0,9714482.0,1299,30083,1412,140.0,9,612.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"[6, 8)"
111.0,0.0,725.0,1436,856.0,9525276.0,22,60156,893,299.0,9,742.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
99.0,52.0,148.0,1103,22000.0,8855646.0,1484,49855,372,117.0,7,1000.0,10000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
88.0,84.0,177.0,2625,650.0,9109322.0,1579,25371,2462,129.0,6,384.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[0, 2)"
83.0,10.0,69.0,2472,688.0,8326035.0,1248,21933,1100,76.0,7,99.0,676,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
91.0,10.0,436.0,2691,716.0,8104069.0,236,9785,478,26.0,7,537.0,233,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
108.0,54.0,463.0,1944,786.0,8054280.0,421,6838,716,117.0,7,567.0,924,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[6, 8)"
154.0,189.0,388.0,2164,683.0,25043962.0,1557,3454,280,64.0,1,641.0,548,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"[6, 8)"
148.0,0.0,175.0,1403,204.0,8093318.0,1158,61935,2797,242.0,9,178.0,18000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"[6, 8)"
77.0,3.0,593.0,1514,787.0,7382993.0,825,3851,1582,114.0,1,690.0,346,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[2, 4)"
110.0,9.0,826.0,382,997.0,8888355.0,288,7894,1849,25.0,7,941.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[4, 6)"
83.0,119.0,633.0,917,885.0,7001720.0,299,8560,1059,205.0,7,816.0,797,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
107.0,0.0,99.0,665,2000.0,7268659.0,40,59248,2028,164.0,9,749.0,48000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
100.0,17.0,86.0,2609,669.0,6852144.0,1030,15169,1279,213.0,7,429.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"[6, 8)"
87.0,29.0,522.0,203,1000.0,6563357.0,980,18571,1413,120.0,9,794.0,847,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
154.0,608.0,149.0,684,1000.0,6201757.0,817,10037,1869,202.0,9,452.0,608,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"[6, 8)"
106.0,38.0,975.0,409,1000.0,6420319.0,1754,15978,2182,122.0,7,1000.0,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[6, 8)"
99.0,0.0,691.0,2646,13000.0,5702083.0,1225,80617,2759,190.0,9,10000.0,36000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
100.0,0.0,407.0,1421,21000.0,5480996.0,1485,89383,2676,293.0,9,18000.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"[6, 8)"
116.0,150.0,956.0,11,18000.0,6002756.0,607,24997,1874,75.0,6,1000.0,13000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[6, 8)"
94.0,892.0,81.0,606,310.0,5132655.0,262,37626,1679,521.0,9,294.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"[2, 4)"
111.0,650.0,181.0,434,690.0,5205343.0,1585,11958,2707,39.0,6,224.0,1000,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"[6, 8)"
100.0,143.0,430.0,169,829.0,5005883.0,237,29649,698,361.0,9,681.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"[6, 8)"
125.0,78.0,745.0,204,1000.0,5749134.0,411,45799,57,180.0,9,969.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
114.0,329.0,544.0,1827,1000.0,25043962.0,1023,6904,454,102.0,9,912.0,971,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"[6, 8)"
119.0,18.0,9.0,273,20.0,4234040.0,478,14301,3124,45.0,7,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
135.0,162.0,228.0,1003,23000.0,4001121.0,300,48346,3083,230.0,9,13000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[6, 8)"
93.0,19.0,619.0,363,15000.0,3749061.0,659,28629,3234,113.0,7,13000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
114.0,0.0,446.0,1787,975.0,3519627.0,1852,41737,2334,105.0,7,877.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
124.0,0.0,631.0,1190,22000.0,3081925.0,1411,55842,2738,274.0,9,1000.0,13000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
134.0,6000.0,745.0,1085,893.0,2298191.0,1261,221552,317,570.0,7,851.0,11000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[8, 10)"
114.0,22.0,413.0,2075,572.0,2353728.0,695,4293,3139,53.0,7,548.0,235,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,"[6, 8)"
124.0,42.0,161.0,2132,801.0,2000000.0,1668,2998,427,74.0,6,174.0,1000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[4, 6)"
104.0,214.0,430.0,1971,1000.0,1900725.0,1447,43205,698,232.0,9,509.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[6, 8)"
118.0,14.0,400.0,859,2000.0,2246000.0,462,2302,373,20.0,6,769.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[6, 8)"
80.0,121.0,587.0,1123,836.0,1646664.0,363,4518,2422,66.0,9,624.0,241,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[2, 4)"
107.0,110.0,722.0,801,23000.0,1190018.0,300,261317,2788,1137.0,9,876.0,20000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"[6, 8)"
125.0,55.0,2.0,974,991.0,1027749.0,1435,8087,2096,33.0,9,10.0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[6, 8)"
115.0,115.0,977.0,791,9000.0,882710.0,276,16215,996,138.0,9,1000.0,401,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"[6, 8)"
88.0,12.0,231.0,905,979.0,1064277.0,280,14015,3045,83.0,1,532.0,831,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"[6, 8)"
122.0,11000.0,188.0,150,11000.0,531009.0,189,7976,2133,61.0,9,11000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4, 6)"
103.0,78.0,101.0,2223,488.0,410388.0,1829,13727,2680,79.0,7,336.0,973,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"[6, 8)"
101.0,25.0,407.0,539,18000.0,375474.0,607,2613,1490,46.0,6,723.0,445,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"[6, 8)"
101.0,46.0,902.0,1497,33000.0,578382.0,1532,41249,1022,67.0,9,4000.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"[6, 8)"
107.0,58.0,324.0,1149,699.0,305070.0,536,3843,2751,25.0,9,533.0,399,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
86.0,0.0,3.0,2720,46.0,206678.0,813,11391,528,66.0,6,33.0,1000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[6, 8)"
107.0,14.0,311.0,1535,403.0,1183354.0,1135,13026,184,75.0,7,368.0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,"[4, 6)"
100.0,3.0,442.0,2185,14000.0,121972.0,24,9868,2026,81.0,9,506.0,217,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[4, 6)"
110.0,278.0,181.0,2145,3000.0,263365.0,445,6147,3026,36.0,7,602.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4, 6)"
106.0,448.0,648.0,4,9000.0,54734.0,520,20821,1647,62.0,9,750.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[4, 6)"
102.0,10.0,60.0,2308,483.0,25043962.0,84,5154,163,29.0,9,472.0,314,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"[6, 8)"
98.0,5.0,716.0,1950,18000.0,25043962.0,607,25450,429,118.0,9,867.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
83.0,0.0,700.0,2092,12000.0,25043962.0,1055,5203,2335,11.0,1,857.0,1000,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
98.0,2.0,53.0,1675,729.0,25043962.0,844,50,1288,3.0,6,282.0,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
